post_id,user_id
10,984
10,260
10,985
10,70
10,983
10,894
10,151
10,817
10,488
10,880
10,175
10,612
10,955
10,559
10,373
10,590
10,507
10,765
10,584
10,631
10,669
10,86
10,907
10,104
10,199
10,490
10,529
10,546
10,581
10,774
10,723
10,844
10,462
10,258
11,138
11,939
11,240
11,75
11,525
11,440
11,281
11,612
11,419
11,219
11,521
11,361
11,400
11,259
11,253
11,210
11,187
11,488
11,42
11,493
11,234
11,415
11,708
11,490
11,154
11,917
11,311
11,404
11,621
11,706
11,616
11,749
11,958
11,76
11,155
11,228
11,442
11,367
11,312
11,599
11,383
11,624
11,875
11,152
11,127
11,565
11,855
11,991
11,776
11,263
12,829
12,598
12,699
12,827
12,607
12,897
12,467
12,15
12,912
12,716
12,85
12,413
12,557
12,198
12,320
12,550
12,154
12,752
12,818
12,108
12,316
12,749
12,131
12,725
12,919
12,136
12,633
12,808
12,233
12,355
12,963
12,353
12,539
12,131
12,448
12,699
12,193
12,109
12,905
12,523
12,654
12,79
12,788
12,816
12,646
12,475
13,254
13,24
13,767
13,49
13,79
13,886
13,292
13,491
13,677
13,69
13,539
13,31
13,893
13,481
14,423
14,835
14,722
14,252
14,955
14,525
14,892
14,121
14,6
14,602
14,504
14,716
14,309
14,675
14,46
14,788
14,908
14,95
14,341
14,386
14,544
14,564
14,719
14,375
14,209
14,24
14,653
14,764
14,738
14,997
14,76
14,612
14,747
14,634
14,474
14,604
14,548
14,873
14,49
15,465
15,976
15,691
15,182
15,843
15,180
15,118
15,349
15,181
15,776
15,835
15,721
15,899
15,891
15,978
15,658
16,793
16,478
16,371
16,993
16,511
16,230
16,870
16,67
16,441
16,431
16,140
16,216
16,768
16,77
16,998
16,912
16,561
16,152
16,722
16,433
16,365
16,644
16,962
16,8
16,343
16,931
16,511
16,655
16,637
16,591
16,701
16,818
16,224
16,658
16,628
16,733
16,299
16,566
16,556
16,41
16,900
16,103
16,45
16,24
16,941
16,765
16,343
16,794
16,158
16,286
16,357
16,102
16,39
16,901
16,136
16,304
16,335
16,716
16,772
16,187
16,147
16,970
16,212
16,208
16,541
16,209
16,917
16,405
16,277
16,523
16,573
16,844
16,432
17,378
17,871
17,795
17,619
17,42
17,459
17,862
17,74
17,358
17,335
17,929
17,241
17,617
17,193
17,148
17,371
17,376
17,763
17,33
17,368
17,403
17,756
17,644
17,905
17,919
17,586
17,524
17,779
17,834
17,348
17,420
17,568
17,688
17,363
17,253
17,515
17,378
17,119
17,597
17,39
17,515
17,826
17,518
17,878
17,506
17,890
17,751
17,683
17,370
17,264
17,172
17,612
17,487
17,979
17,772
17,931
17,242
17,932
17,138
17,639
17,162
17,918
17,404
17,782
17,395
17,888
17,294
17,970
18,666
18,133
18,833
18,279
18,508
18,729
18,788
18,522
18,226
18,715
18,874
18,501
18,856
18,432
18,62
18,953
18,796
18,4
18,364
18,964
18,103
18,337
18,572
18,157
18,572
18,516
18,509
18,904
18,992
18,965
18,773
18,288
18,293
18,869
18,465
18,949
18,552
18,905
18,978
18,937
18,570
18,191
18,105
18,13
18,422
18,804
19,827
19,16
19,421
19,652
19,2
19,208
19,801
19,962
19,542
19,801
19,463
19,150
19,501
19,395
19,409
19,949
19,379
19,849
20,587
20,237
20,87
20,720
20,141
20,836
20,668
20,912
20,781
20,558
20,754
20,993
20,71
20,615
20,78
20,412
20,636
20,680
20,779
20,762
20,220
20,180
20,792
20,774
20,526
20,211
20,542
20,828
20,73
20,843
20,968
20,269
20,237
20,894
20,653
20,487
20,657
20,800
20,311
20,330
20,482
20,555
20,420
20,197
20,881
20,144
20,299
20,857
20,447
20,247
20,245
20,512
20,91
20,598
20,648
20,343
20,343
20,864
20,579
20,32
20,321
20,158
20,797
20,535
20,572
20,405
20,854
20,570
20,930
20,521
20,609
20,402
20,227
20,689
20,469
20,952
20,554
20,589
20,472
20,378
20,686
20,405
20,427
20,476
20,769
20,172
20,149
20,734
20,666
20,805
20,868
20,38
20,803
20,224
20,286
20,55
21,502
21,285
21,339
21,359
21,354
21,709
21,543
21,393
21,501
21,102
21,177
21,248
21,413
21,173
21,730
21,195
21,33
21,877
21,494
21,359
21,155
21,223
21,435
21,684
21,301
21,202
21,502
21,520
21,562
21,720
21,38
21,348
21,646
21,571
21,364
21,462
21,855
21,117
21,373
21,724
21,337
21,857
21,246
21,748
21,777
21,904
21,772
21,880
21,1000
21,788
21,289
21,303
21,617
21,827
21,484
21,143
21,824
21,612
21,448
21,985
21,284
21,237
21,219
21,114
21,167
21,660
22,486
22,567
22,44
22,342
22,285
22,569
22,485
22,870
22,685
22,486
22,125
22,943
22,625
22,671
22,772
22,458
22,811
22,897
22,368
22,747
22,98
22,140
22,959
22,119
22,408
22,632
22,793
22,310
22,812
22,439
22,757
22,272
22,245
22,163
22,452
22,116
22,905
22,467
22,643
22,626
23,713
23,912
23,108
23,270
23,579
23,391
23,898
23,665
23,573
23,509
23,511
23,325
23,453
23,837
23,736
23,339
23,367
23,540
23,108
23,210
23,277
23,961
23,963
23,561
23,661
23,847
23,758
23,425
23,421
23,148
23,74
23,405
23,770
23,794
23,685
23,123
23,401
23,237
23,968
23,739
23,62
23,483
23,68
23,969
23,201
23,879
23,487
23,140
23,356
23,450
23,993
23,49
23,713
23,6
23,599
23,566
23,512
23,452
23,575
23,538
23,948
23,800
23,837
23,888
23,365
23,563
23,393
23,580
23,701
23,582
23,22
23,980
23,226
23,289
23,153
23,435
24,426
24,708
24,92
24,851
24,24
24,684
24,676
24,483
24,15
24,279
24,103
24,240
24,917
24,301
24,58
24,174
24,167
24,641
24,635
24,163
24,869
24,669
24,227
24,723
24,452
24,607
24,494
24,695
24,286
24,749
24,636
24,573
24,287
24,617
24,701
24,81
24,86
24,231
24,289
24,200
24,607
24,335
24,91
24,109
24,855
24,109
24,763
24,774
24,802
24,890
24,290
24,200
24,918
24,982
24,702
24,22
24,290
24,386
24,616
24,117
24,995
24,435
24,311
24,473
24,310
24,198
24,459
24,364
24,357
24,139
24,912
24,669
24,397
24,775
24,979
24,114
24,987
24,889
24,980
24,901
24,490
24,347
24,14
24,935
24,867
24,726
24,75
24,717
24,442
24,84
24,537
24,451
24,316
24,434
24,929
24,486
24,998
25,192
25,39
25,459
25,621
25,965
25,46
25,286
25,518
25,419
25,133
25,273
25,330
25,970
25,213
25,934
25,7
25,741
25,771
25,684
25,838
25,344
25,250
25,966
25,56
25,432
25,90
25,509
25,201
25,566
25,50
25,438
25,415
25,47
25,493
25,833
25,235
25,812
25,286
25,455
25,675
25,48
25,3
25,254
25,78
25,362
25,365
25,273
25,775
25,574
25,550
25,709
25,543
25,642
25,122
25,627
25,746
25,256
26,783
26,686
26,800
26,846
26,422
26,224
26,410
26,918
26,647
26,652
26,492
26,754
26,703
26,120
26,773
26,710
26,704
26,537
26,699
26,150
26,162
26,931
26,865
26,562
26,738
26,369
26,947
26,695
26,107
26,438
26,605
26,257
26,40
26,517
26,704
26,139
26,541
26,362
26,191
26,847
26,29
26,94
26,292
26,598
26,485
26,581
26,787
26,421
26,54
26,149
26,798
26,841
26,715
26,133
26,741
26,266
26,606
26,726
26,314
26,880
26,223
26,757
26,947
26,745
26,259
26,80
26,415
26,885
26,854
26,301
26,37
26,358
26,31
26,733
26,914
26,319
26,414
26,235
26,82
26,820
26,347
26,751
26,660
26,739
27,417
27,509
27,526
27,859
27,968
27,350
27,150
27,705
27,583
27,502
27,98
27,159
27,31
27,909
27,321
27,267
27,20
27,711
27,614
27,867
27,314
27,521
27,265
27,404
27,885
27,697
27,324
27,198
27,415
27,514
27,945
27,254
27,935
27,295
27,1
27,638
27,652
27,907
27,915
27,987
27,337
27,389
27,337
27,629
27,247
27,845
27,330
27,365
27,455
27,418
27,446
27,59
27,228
27,420
27,800
27,604
27,71
27,932
27,342
27,544
27,208
27,534
27,428
27,730
27,999
27,21
27,660
27,587
27,336
27,305
27,322
27,636
27,456
27,133
27,396
27,174
27,650
27,408
27,122
27,893
27,432
27,728
27,671
28,616
28,992
28,402
28,318
28,452
28,632
28,965
28,408
28,9
28,903
28,656
28,280
28,734
28,849
28,537
28,215
28,805
28,112
28,860
28,418
28,716
28,892
28,300
28,692
28,575
28,579
28,424
28,51
28,283
28,927
28,122
28,324
28,851
28,405
28,420
28,572
28,992
28,863
28,454
28,708
28,18
28,906
28,394
28,872
28,527
28,971
28,82
28,269
28,276
28,341
28,450
28,74
28,717
28,995
28,590
28,903
28,875
28,147
28,246
28,321
28,320
28,305
28,882
28,783
28,229
28,728
28,574
28,560
28,14
28,482
28,461
28,349
28,42
28,232
28,318
28,257
28,811
28,226
28,972
28,617
28,533
28,603
28,744
28,672
28,312
28,128
28,7
28,939
28,715
28,791
29,767
29,723
29,905
29,687
29,152
29,897
29,87
29,138
29,293
29,965
29,826
29,253
29,576
29,985
29,698
29,693
29,259
29,726
29,373
29,507
29,34
29,961
29,400
29,38
29,432
29,119
29,221
29,481
29,80
29,804
29,778
29,197
29,660
29,691
29,171
29,305
29,856
29,353
29,629
29,642
29,823
29,640
29,66
29,493
29,158
29,127
29,12
29,918
29,655
29,184
29,474
29,389
29,161
29,376
29,478
29,529
29,771
29,847
29,472
29,338
29,355
29,820
29,591
29,353
29,695
29,431
29,874
29,277
29,477
29,913
29,993
29,796
29,255
29,694
29,485
29,722
30,335
30,944
30,967
30,564
30,668
30,742
30,776
30,759
30,367
30,360
30,5
30,504
30,513
30,817
30,344
30,31
30,747
30,427
30,92
30,404
30,151
30,677
30,440
30,667
30,761
30,601
30,269
30,898
30,222
30,501
30,354
30,784
30,493
30,350
30,480
30,616
30,674
30,229
30,165
30,728
30,986
30,923
30,368
30,48
30,773
30,541
30,641
30,893
30,898
30,462
30,288
30,442
30,136
30,786
30,30
30,792
30,370
30,497
30,632
30,705
30,990
30,134
30,419
30,521
30,709
30,746
30,384
30,84
30,953
30,408
30,299
30,864
30,44
30,767
30,636
30,216
30,901
30,454
30,110
30,914
30,775
31,271
31,84
31,222
31,925
31,375
31,476
31,567
31,838
31,722
31,95
31,675
31,816
31,643
31,137
31,541
31,285
31,493
31,280
31,991
31,222
31,15
31,79
31,370
31,485
31,582
31,123
31,54
31,433
31,349
31,619
31,103
31,881
31,65
31,6
31,943
31,24
31,217
31,954
31,520
31,94
31,28
31,586
31,331
31,642
31,716
31,566
31,377
31,768
31,484
31,116
31,358
31,787
31,147
31,968
31,535
31,281
32,717
32,305
32,683
32,782
32,541
32,72
32,326
32,829
32,563
32,453
32,824
32,190
32,862
32,323
32,914
32,300
32,597
32,391
32,165
32,672
32,347
32,100
32,780
32,898
32,120
32,933
32,263
32,773
32,745
32,717
32,638
32,728
32,117
32,388
32,763
32,75
32,56
32,28
32,699
32,627
32,114
32,805
32,719
32,932
32,365
32,59
32,343
32,239
32,660
32,394
32,577
32,484
32,889
32,684
32,362
32,692
32,258
32,882
32,704
32,65
33,672
33,180
33,795
33,959
33,894
33,368
33,354
34,380
34,862
34,486
34,52
34,311
34,513
34,257
34,221
34,774
34,941
34,763
35,22
35,579
35,599
35,853
35,897
35,918
35,804
35,95
35,757
35,136
35,953
35,537
35,61
35,64
35,574
35,418
35,75
35,215
35,904
35,997
35,553
35,968
35,386
35,658
35,602
35,487
35,548
35,909
35,991
35,502
35,889
35,883
35,635
35,924
35,120
35,781
35,3
35,131
35,881
35,70
35,224
35,352
35,992
35,653
35,12
35,744
35,248
35,669
35,13
35,560
35,746
35,613
35,10
35,104
35,603
35,149
35,301
35,998
35,865
35,720
35,62
35,358
35,551
35,160
35,959
35,182
35,642
35,88
35,950
35,855
35,93
35,43
35,443
35,14
35,165
36,247
36,783
36,688
36,46
36,413
36,916
36,299
36,289
36,659
36,242
36,389
36,564
36,188
36,689
36,963
36,877
36,545
36,5
36,653
36,601
36,79
36,73
36,910
36,796
36,253
36,495
36,99
36,619
36,915
36,922
36,864
36,751
36,460
36,177
36,287
36,483
36,761
36,813
36,752
36,541
36,167
36,816
36,877
36,351
36,248
36,821
36,899
36,662
36,783
36,545
36,313
36,203
36,969
36,864
36,410
36,317
36,755
36,965
36,709
36,984
36,392
36,584
36,672
36,199
36,834
36,31
37,329
37,446
37,159
37,582
37,363
37,509
37,832
37,983
37,816
37,405
37,403
37,967
37,875
37,727
37,764
37,66
37,599
37,306
37,557
37,446
37,991
37,936
37,194
37,634
37,456
37,614
37,780
37,322
37,26
37,442
37,832
37,738
37,600
37,911
37,970
37,744
37,59
37,954
37,113
37,380
37,34
37,229
37,127
37,872
37,885
37,968
37,728
37,652
37,554
37,143
37,990
37,113
37,371
37,22
37,576
37,248
37,673
37,21
38,484
38,32
38,113
38,876
38,423
38,460
38,891
38,111
38,411
38,738
38,596
38,575
38,803
38,435
38,659
38,573
38,989
38,310
38,370
38,412
38,146
38,891
38,938
38,923
38,36
38,520
38,270
38,300
38,398
38,555
38,323
38,994
38,872
38,365
38,231
38,414
38,194
38,360
38,872
38,638
38,985
38,437
38,697
38,429
38,411
38,912
38,612
38,865
38,407
38,835
38,833
38,644
38,87
38,223
38,721
38,280
38,85
38,493
38,695
38,720
38,873
39,354
39,518
39,53
39,383
39,338
39,299
39,785
39,969
39,881
39,285
39,19
39,586
39,225
39,149
39,572
39,363
39,759
39,867
39,998
39,924
39,199
39,44
39,280
39,266
39,539
39,770
39,308
39,22
39,921
39,968
39,839
39,507
39,827
39,805
39,971
39,780
39,394
39,172
39,320
40,75
40,912
40,138
40,317
40,550
40,853
40,713
40,234
40,431
40,563
40,530
40,496
40,928
40,24
40,737
40,575
40,149
40,794
40,899
40,818
40,15
40,380
40,182
40,925
40,802
40,251
40,647
40,302
40,740
40,293
40,149
40,613
40,655
40,525
40,89
40,57
40,15
40,743
40,687
40,151
40,183
40,670
40,514
40,6
40,543
40,505
41,417
41,95
41,468
41,109
41,159
41,527
41,244
41,981
41,1000
41,90
41,733
41,99
41,406
41,398
41,847
41,219
41,866
41,865
41,763
41,24
41,198
41,930
41,326
41,906
41,487
41,922
41,756
41,26
41,152
41,125
41,614
41,829
41,685
41,356
41,581
41,644
41,573
41,719
41,772
41,770
42,189
42,564
42,442
42,992
42,896
42,666
42,799
42,86
42,559
42,539
42,968
42,63
42,97
42,174
42,506
42,39
42,2
42,360
42,461
42,386
42,562
42,253
42,247
42,260
42,708
42,97
42,492
42,431
42,946
42,113
42,29
42,683
42,100
42,316
42,263
42,362
42,854
42,348
42,331
42,825
42,751
42,436
42,510
42,737
42,782
42,55
42,335
42,166
42,280
42,685
42,371
42,937
42,870
42,853
42,428
42,912
42,454
42,50
42,159
42,569
42,31
42,631
42,665
42,265
42,942
42,958
42,442
42,927
42,348
42,689
42,514
42,656
42,645
42,487
42,533
42,612
42,990
42,300
42,944
42,964
42,301
42,936
42,204
42,17
42,355
42,915
42,778
42,771
42,539
42,299
42,463
42,618
42,771
43,376
43,515
43,296
43,273
43,491
43,587
43,267
43,500
43,447
43,543
43,461
43,396
43,930
43,247
43,229
43,258
43,404
43,216
43,257
43,155
43,617
43,398
43,842
43,867
43,196
43,551
43,942
43,255
43,60
43,45
43,486
43,997
43,309
43,640
43,671
43,298
43,592
43,463
43,949
43,704
43,93
43,674
43,213
43,265
43,429
43,275
43,652
43,286
43,418
43,253
43,137
43,527
43,665
43,949
43,842
43,164
43,358
43,771
43,721
43,810
43,67
43,622
43,376
43,255
43,175
43,991
43,95
43,111
43,189
43,329
43,180
43,98
43,707
43,877
43,401
43,603
43,408
43,877
43,147
43,329
43,901
43,251
43,39
43,865
43,153
43,897
43,445
43,58
43,859
43,548
43,486
43,902
43,104
43,85
43,198
43,108
43,383
43,918
43,754
43,333
44,30
44,30
44,287
44,74
44,10
44,577
44,811
44,787
44,24
44,525
44,197
44,82
44,37
44,299
44,123
44,979
44,598
44,702
44,655
44,794
44,60
44,179
44,152
44,845
44,188
44,460
44,230
44,374
44,710
44,169
44,22
44,895
44,368
44,354
44,326
44,209
44,350
44,396
44,513
44,43
44,145
44,606
44,421
45,860
45,103
45,307
45,447
45,402
45,415
45,241
45,210
45,336
45,755
45,394
45,321
45,356
45,456
45,893
45,982
45,317
45,445
45,631
45,656
45,563
45,507
45,945
45,751
45,31
45,246
45,854
45,83
45,687
45,951
45,326
45,719
45,752
45,65
45,39
45,235
45,605
45,610
45,813
45,435
45,927
45,833
45,247
45,950
45,12
45,100
45,942
45,229
45,375
45,614
45,274
45,426
45,496
45,761
45,738
45,447
45,703
45,281
45,785
45,481
45,226
45,953
45,769
45,6
45,370
45,771
45,955
45,703
45,292
45,434
45,889
45,191
45,558
45,253
45,273
45,969
45,40
45,530
45,432
45,197
45,879
45,597
45,447
45,662
45,974
45,994
45,664
45,567
45,256
45,203
45,621
46,995
46,444
46,80
46,504
46,30
46,767
46,648
46,492
46,355
46,707
46,44
46,893
46,666
46,733
46,35
46,444
46,410
46,435
46,576
46,673
46,608
46,261
46,627
46,298
46,393
46,133
46,775
46,721
46,737
46,574
46,66
46,838
46,409
46,333
46,180
46,487
46,322
46,543
46,175
46,613
46,261
46,148
46,136
46,276
46,310
46,271
46,110
46,269
46,326
46,204
46,675
46,902
46,754
46,926
46,419
46,880
46,580
46,976
46,5
46,548
46,105
46,837
46,289
46,738
46,964
46,581
46,854
46,11
46,246
46,523
46,883
46,893
46,267
46,45
46,453
46,848
46,858
46,491
46,837
46,277
46,63
46,90
46,438
46,295
46,927
46,915
46,252
46,193
46,266
46,139
46,326
47,528
47,960
47,723
47,443
47,900
47,7
47,575
47,210
47,219
47,182
47,719
47,565
47,257
47,541
47,3
47,286
47,487
47,118
47,953
48,322
48,437
48,46
48,754
48,910
49,207
49,633
49,450
49,593
49,753
49,191
49,692
49,451
49,936
49,998
49,833
49,249
49,776
49,732
49,211
49,151
49,404
49,939
49,16
49,386
49,637
49,117
49,272
49,858
49,147
49,872
49,379
49,31
49,838
49,198
49,97
49,924
49,498
49,851
49,999
49,411
49,975
49,305
49,130
49,751
49,473
49,650
49,447
49,869
49,610
49,28
49,399
49,380
49,307
49,507
49,110
49,107
49,385
49,289
49,96
49,215
50,901
50,734
50,94
50,206
50,493
50,41
50,338
50,243
50,707
50,847
50,107
50,102
50,89
50,175
50,553
50,760
50,101
51,450
51,622
51,187
51,544
51,233
51,240
51,716
51,569
51,261
51,207
51,299
51,478
51,657
51,830
51,111
51,793
51,934
51,938
51,704
51,713
51,596
51,328
51,467
51,684
51,480
51,609
51,775
51,824
51,626
51,157
51,615
51,206
51,132
51,381
51,721
51,122
51,656
51,807
51,758
51,121
51,201
51,679
51,917
51,877
51,80
51,926
51,505
51,133
51,115
51,57
51,412
51,185
51,942
51,892
51,794
51,212
51,720
51,239
51,510
51,109
51,584
51,683
51,340
51,476
51,195
51,108
51,758
51,403
51,127
51,90
51,957
51,524
51,141
51,17
51,757
51,268
51,859
51,477
51,548
51,285
51,941
51,199
51,588
51,866
51,653
51,296
51,343
51,399
51,175
51,461
51,410
51,53
51,759
51,829
51,368
51,383
51,391
51,890
51,740
52,258
52,576
52,449
52,864
52,289
52,72
52,516
52,5
52,147
53,530
53,137
53,930
53,578
53,30
53,753
53,723
53,889
53,525
53,80
53,297
53,681
53,717
53,236
53,68
53,535
53,332
53,40
53,549
53,410
53,644
53,804
53,217
53,955
53,466
53,688
53,171
53,772
53,170
53,169
53,779
53,984
53,945
53,160
53,736
53,911
53,727
53,712
53,373
53,934
53,815
53,53
53,332
53,526
53,65
53,209
53,835
53,448
53,373
53,158
53,170
53,883
53,454
53,889
53,866
53,622
53,12
53,902
53,645
53,731
53,241
53,179
53,806
53,748
53,550
53,23
53,238
53,619
53,425
53,670
53,992
53,812
53,663
53,995
53,630
53,192
53,544
53,14
53,362
53,367
54,997
54,61
54,176
54,700
54,163
54,556
54,908
54,195
54,570
54,566
54,447
54,529
54,611
54,570
54,259
54,949
54,197
54,981
54,524
54,785
54,193
54,941
54,377
54,57
54,559
54,560
54,689
54,947
54,108
54,332
54,197
54,770
54,342
54,341
54,903
54,441
54,167
54,909
54,475
54,901
54,968
54,14
54,70
54,979
54,314
54,957
54,611
54,347
54,467
54,345
54,860
54,360
54,312
55,755
55,628
55,851
55,691
55,127
55,172
55,271
55,67
55,628
55,154
55,416
55,847
55,129
55,128
55,609
55,867
55,764
55,634
55,427
55,286
55,764
55,783
55,937
55,31
55,689
55,745
55,35
55,633
55,192
55,270
55,410
55,866
55,549
55,739
55,599
55,949
55,476
55,619
55,938
55,276
55,428
55,238
55,907
55,154
55,930
55,762
55,913
55,554
55,537
55,688
55,175
55,543
55,447
55,448
55,315
55,946
55,233
55,126
55,849
55,681
56,11
56,87
56,939
56,489
56,433
56,473
56,627
56,334
56,816
56,168
56,524
56,949
56,269
56,192
56,556
56,579
56,506
56,74
56,629
56,782
56,162
56,345
56,660
56,361
56,149
56,571
56,837
56,698
56,463
56,978
56,863
56,297
56,603
56,988
56,554
56,571
56,509
56,353
56,277
56,980
56,788
56,694
57,450
57,359
57,614
57,187
57,518
57,703
57,773
57,49
57,329
57,394
57,115
57,943
57,994
57,995
57,920
57,243
57,126
57,164
57,597
57,523
57,589
57,725
57,783
57,860
57,825
57,920
57,135
57,288
57,665
57,651
57,371
57,767
57,557
57,180
57,54
57,507
57,982
57,351
57,566
57,847
57,789
57,165
57,113
57,939
57,164
57,555
57,19
57,181
57,285
57,316
57,92
57,102
57,166
57,152
57,375
57,667
57,290
57,648
57,472
57,430
57,938
57,39
57,787
57,887
57,989
57,795
57,255
57,305
57,151
57,854
57,305
57,926
57,331
57,782
57,245
57,20
57,670
57,11
57,426
57,709
57,539
57,642
57,806
57,650
57,818
57,678
57,823
57,859
57,506
57,466
57,5
57,438
57,187
57,4
57,956
58,420
58,127
58,652
58,689
58,503
58,375
58,942
58,852
58,598
58,588
58,197
58,338
58,334
58,94
58,287
58,903
58,68
58,916
58,763
58,981
58,890
58,47
58,390
58,74
58,132
58,530
58,118
58,779
58,327
58,219
58,488
58,612
58,889
58,998
58,546
58,407
58,945
58,181
58,772
58,971
58,362
58,941
58,439
58,901
58,931
58,718
58,594
58,361
58,291
58,191
58,339
58,885
58,153
58,932
58,698
59,744
59,818
59,131
59,799
59,633
59,894
59,474
59,481
59,580
59,135
59,394
59,842
59,833
59,613
59,679
59,703
59,753
59,778
59,313
59,179
59,174
59,321
59,602
59,194
59,233
59,382
59,63
59,17
59,703
59,818
59,562
59,69
59,334
59,277
59,175
59,229
59,275
59,566
59,749
59,875
59,771
59,35
59,631
59,583
59,603
59,384
59,670
59,124
59,544
59,233
59,281
59,410
59,229
59,275
59,245
59,325
59,69
59,662
59,602
59,95
59,625
59,465
59,949
59,641
59,790
59,284
59,812
59,838
60,842
60,408
60,408
60,90
60,53
60,509
60,577
60,873
60,808
60,844
60,532
60,462
60,819
60,434
60,722
60,343
60,469
60,497
60,229
60,267
60,484
60,176
60,585
60,659
60,676
60,834
60,415
60,882
60,309
60,796
60,42
60,650
60,799
60,416
60,614
60,483
60,999
60,285
60,6
60,911
60,836
60,312
60,678
60,266
60,535
60,128
60,972
60,306
60,890
60,745
60,974
60,208
60,406
60,980
60,910
60,818
60,77
60,99
60,80
60,612
61,752
61,381
61,91
61,746
61,349
61,382
61,486
61,57
61,846
61,999
61,410
61,356
61,193
61,74
61,517
61,51
61,236
61,855
61,593
61,424
61,412
61,634
61,561
61,754
61,636
61,282
61,143
62,823
62,1000
62,588
62,322
62,554
62,254
62,198
62,637
62,518
62,896
62,383
62,593
62,77
62,451
62,224
62,492
62,711
62,254
62,124
62,542
62,597
62,896
62,146
62,691
62,650
62,44
62,931
62,191
62,260
62,436
62,319
62,107
62,242
62,63
62,847
62,353
62,893
62,262
62,547
62,167
62,283
62,790
62,41
62,513
62,170
62,587
62,519
62,391
62,148
62,192
63,410
63,137
63,259
63,717
63,220
63,490
63,308
63,701
63,822
63,900
63,490
63,653
63,670
63,284
63,524
63,552
63,756
63,360
63,831
63,541
63,574
63,153
63,287
63,261
63,854
63,271
63,321
63,699
63,981
63,77
63,969
63,22
63,809
63,82
63,915
63,156
63,629
63,969
63,273
63,101
63,593
63,905
63,786
63,389
63,774
63,263
63,352
63,706
63,157
63,565
63,717
63,129
63,569
64,460
64,563
64,927
64,375
64,922
64,901
64,606
64,286
64,196
64,251
64,529
64,529
64,400
64,905
64,800
64,125
64,553
64,734
64,169
64,729
64,843
64,805
64,87
64,569
64,570
64,493
64,757
64,691
64,550
64,630
64,94
64,21
64,217
64,188
64,964
64,648
64,567
64,449
64,780
64,544
64,909
64,774
64,429
64,229
64,135
64,176
64,264
64,453
64,378
64,189
64,264
64,189
64,785
64,29
64,831
64,947
64,735
64,699
64,786
64,965
64,333
64,637
64,759
64,670
64,136
65,310
65,297
65,86
65,887
65,182
65,92
65,679
65,458
65,975
65,411
65,819
65,626
65,587
65,860
65,530
65,924
65,694
65,873
65,128
65,985
65,334
65,832
65,836
65,318
65,391
65,123
65,163
65,368
65,734
65,666
65,262
65,997
65,659
65,440
65,117
65,328
65,948
65,473
65,672
65,134
65,949
65,545
65,884
65,169
65,407
65,994
65,165
65,618
65,62
65,147
65,490
65,936
65,788
65,960
65,461
65,787
